AdminPermissions,AllocatorPermissions,AllowedPathPrefix,AllowedProperties,ApproversOnCreate,ApproversOnDataDelete,ApproversOnDelete,ApproversOnExtend,ApproversOnResize,AreasNum,AreasPrivateSize,AreasSharedSize,AreasSize,AreasSizeGB,AreasSizeTB,AreasUsage,AreasUsageGB,AreasUsageTB,AvailableSize,AvailableSizeGB,AvailableSizePerSharedPool,AvailableSizePerSharedPoolGB,AvailableSizePerSharedPoolTB,AvailableSizeTB,BusinessGroup,CachePermissions,Cell,DefaultGrace,DefaultPathPrefix,DefaultProperties,DiskSelectionStrategy,FSGroup,FSPermissions,FileSystemGroup,FileSystemPermissions,GlobalPathPrefix,LocalPathPrefix,MaxActiveAreas,MaxActiveSize,MaxDisabledPeriod,MaxDuration,MaxGrace,MaxSize,MemberResources,Permissions,Policies,Project,QSlot,ReplicatorPermissions,RequiredProperties,SharedPools,StodFSPermissions,TotalPrivateSize,TotalSharedSize,TotalSize,TotalSizeGB,TotalSizeTB,Type,User,ViewPermissions
jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,102400,0,102400,100.0,0.098,11908,11.629,0.011,342466,334.439,0,0.0,0.0,0.327,PCG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read execute all:none  sticky,,owner:read write execute group:read execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol4 ,mmkocior,,processteam,,,,,,3247554,0,3247554,3171.439,3.097,Project,,
,,,,,,,,,2,112640,0,112640,110.0,0.107,0,0.0,0.0,4675267,4565.69,0,0.0,0.0,4.459,PCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol3 gknap01a:* ,,,punit,,,,,,20337860,0,20337860,19861.191,19.396,User,others,
iszuca wchilins jdkarpin,,/nfs/igk/disks,,jdkarpin,,jdkarpin,jdkarpin,jdkarpin,2,112640,0,112640,110.0,0.107,52143,50.921,0.05,4675267,4565.69,0,0.0,0.0,4.459,PCG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read execute all:none  sticky,,owner:read write execute group:read execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol3 gknap01a:* ,jdudek mkrzywie rmarszew mklimasz,,punit,,,,,,20337860,0,20337860,19861.191,19.396,Project,,
,,,,,,,,,1,512000,0,512000,500.0,0.488,0,0.0,0.0,1133225,1106.665,0,0.0,0.0,1.081,PCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol3 gkefs01a.igk.intel.com:vol5 ,,,rste,,,,,,6495109,0,6495109,6342.88,6.194,User,others,
jdkarpin,,/nfs/igk/disks,,jdkarpin,,jdkarpin,jdkarpin,jdkarpin,1,512000,0,512000,500.0,0.488,374738,365.955,0.357,1133225,1106.665,0,0.0,0.0,1.081,PCG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read execute all:none  sticky,,owner:read write execute group:read execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,512000,gkefs01a.igk.intel.com:vol3 gkefs01a.igk.intel.com:vol5 ,mklimasz,,rste,,,,,,6495109,0,6495109,6342.88,6.194,Project,,
,,,,,,,,,1,204800,0,204800,200.0,0.195,0,0.0,0.0,261351,255.226,0,0.0,0.0,0.249,PCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol3 ,,,sculinuxdev,,,,,,3247555,0,3247555,3171.44,3.097,User,others,
jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,204800,0,204800,200.0,0.195,46959,45.858,0.045,261351,255.226,0,0.0,0.0,0.249,PCG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read execute all:none  sticky,,owner:read write execute group:read execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol3 ,bnowakow,,sculinuxdev,,,,,,3247555,0,3247555,3171.44,3.097,Project,,
,,,,,,,,,1,5120,0,5120,5.0,0.005,0,0.0,0.0,261351,255.226,0,0.0,0.0,0.249,PCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol3 ,,,sculinuxval,,,,,,3247555,0,3247555,3171.44,3.097,User,others,
wchilins jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,5120,0,5120,5.0,0.005,0,0.0,0.0,261351,255.226,0,0.0,0.0,0.249,PCG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read execute all:none  sticky,,owner:read write execute group:read execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol3 ,ggrabows,,sculinuxval,,,,,,3247555,0,3247555,3171.44,3.097,Project,,
,,,,,,,,,1,512000,0,512000,500.0,0.488,0,0.0,0.0,4413916,4310.465,0,0.0,0.0,4.209,PCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gknap01a:* ,,,slip,,,,,,17090305,0,17090305,16689.751,16.299,User,others,
,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,512000,0,512000,500.0,0.488,390824,381.664,0.373,4413916,4310.465,0,0.0,0.0,4.209,PCG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gknap01a:* ,kkucmier llanecki,,slip,,,,,,17090305,0,17090305,16689.751,16.299,Project,,
iszuca wchilins dleahy1 jdkarpin,,,,,,,,,14,3763200,0,3763200,3675.0,3.589,2136458,2086.385,2.037,0,0.0,0,0.0,0.0,0.0,PCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,mmuszyns,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,,,firestarter,pe,,,,,8192153,0,8192153,8000.149,7.813,User,others,
,,,,,,,,,6,5181450,0,5181450,5060.01,4.941,0,0.0,0.0,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,,,firestarter,,,,,,8192153,0,8192153,8000.149,7.813,User,others,
,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,0,0,0,0,0.0,0.0,0,0.0,0.0,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,,,firestarter,pe,,,,,8192153,0,8192153,8000.149,7.813,QSlot,,
gquinn iszuca mjphelps dleahy1,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,6,5181450,0,5181450,5060.01,4.941,25650,25.049,0.024,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,sfrawley gjwalsh mlangan,,firestarter,,,,,,8192153,0,8192153,8000.149,7.813,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,,,quark,pe,,,,,8192153,0,8192153,8000.149,7.813,User,others,
,,,,,,,,,4,512020,0,512020,500.02,0.488,0,0.0,0.0,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,,,quark,,,,,,8192153,0,8192153,8000.149,7.813,User,others,
,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,0,0,0,0,0.0,0.0,0,0.0,0.0,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,,,quark,pe,,,,,8192153,0,8192153,8000.149,7.813,QSlot,,
gquinn iszuca mjphelps dleahy1,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,4,512020,0,512020,500.02,0.488,0,0.0,0.0,962683,940.12,0,0.0,0.0,0.918,PEG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol8 irnap04a:vol9 irnap04a:vol10 ,sfrawley gjwalsh mlangan,,quark,,,,,,8192153,0,8192153,8000.149,7.813,Project,,
,,,,,,,,,10,5693470,0,5693470,5560.029,5.43,25650,25.049,0.024,0,0.0,0,0.0,0.0,0.0,PEG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,,,,,,,,,0,0,0,0.0,0.0,Business Group,,
gquinn mjphelps gmalone1 dleahy1,,,,,,,,,0,0,0,0,0.0,0.0,169687,165.71,0.162,1971027,1924.831,0,0.0,0.0,1.88,PPD,,,unlimited,,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,sinap01a.ir.intel.com:vol3 sinap01a.ir.intel.com:vol6 sinap01b.ir.intel.com:vol1 sinap01b.ir.intel.com:vol10 ,build_sie gmalone oss_xfer cckbeadm mbrennan pheraty ntmurphy rdoceall cigccusr,,,,,,,,7832729,0,7832729,7649.149,7.47,Business Group,,
,,,,,,,,,1,10240,0,10240,10.0,0.01,0,0.0,0.0,261351,255.226,0,0.0,0.0,0.249,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol3 ,,,Asim,,,,,,3247555,0,3247555,3171.44,3.097,User,others,
wchilins agorianx jdkarpin,,/nfs/igk/disks /nfs/igk/proj,,,,,,,1,10240,0,10240,10.0,0.01,8229,8.036,0.008,261351,255.226,0,0.0,0.0,0.249,PSG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,20480,gkefs01a.igk.intel.com:vol3 ,pwysock1,,Asim,,,,,,3247555,0,3247555,3171.44,3.097,Project,,
,,,,,,,,,1,204800,0,204800,200.0,0.195,0,0.0,0.0,356229,347.88,0,0.0,0.0,0.34,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol4 gkefs01a.igk.intel.com:vol6 ,,,NM15,,,,,,6495109,0,6495109,6342.88,6.194,User,others,
jdkarpin,,/nfs/igk/disks /nfs/igk/proj,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,204800,0,204800,200.0,0.195,3846,3.756,0.004,356229,347.88,0,0.0,0.0,0.34,PSG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol4 gkefs01a.igk.intel.com:vol6 ,rbard,,NM15,,,,,,6495109,0,6495109,6342.88,6.194,Project,,
,,,,,,,,,1,409600,0,409600,400.0,0.391,0,0.0,0.0,8583745,8382.563,0,0.0,0.0,8.186,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:* gknap01a.igk.intel.com:* gknap01b.igk.intel.com:* ,,,SPS_Tools,,,,,,38970652,0,38970652,38057.277,37.165,User,others,
jdkarpin,,/nfs/igk/disks /nfs/igk/proj,,,,,,,1,409600,0,409600,400.0,0.391,307512,300.305,0.293,8583745,8382.563,0,0.0,0.0,8.186,PSG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:* gknap01a.igk.intel.com:* gknap01b.igk.intel.com:* ,rbard,,SPS_Tools,,,,,,38970652,0,38970652,38057.277,37.165,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5104226,4984.596,0,0.0,0.0,4.868,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com ,,,lbg,,,,,,35744020,0,35744020,34906.27,34.088,User,others,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5104226,4984.596,0,0.0,0.0,4.868,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com ,,,lbg,,,,,,35744020,0,35744020,34906.27,34.088,Project,,
,,,,,,,,,4,322560,0,322560,315.0,0.308,0,0.0,0.0,356229,347.88,0,0.0,0.0,0.34,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol4 gkefs01a.igk.intel.com:vol6 ,,,ninaview,,,,,,6495109,0,6495109,6342.88,6.194,User,others,
jdkarpin,,/nfs/igk/disks /nfs/igk/proj,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,4,322560,0,322560,315.0,0.308,138693,135.442,0.132,356229,347.88,0,0.0,0.0,0.34,PSG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol4 gkefs01a.igk.intel.com:vol6 ,achylins wneubaue rkrzyszt,,ninaview,,,,,,6495109,0,6495109,6342.88,6.194,Project,,
,,,,,,,,,2,61440,0,61440,60.0,0.059,0,0.0,0.0,3286787,3209.753,0,0.0,0.0,3.135,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol4 gksfiler04:* gkefs01a.igk.intel.com:vol10 gknap01a:vol1 ,,,peachcove,,,,,,9869649,0,9869649,9638.329,9.412,User,others,
jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,2,61440,0,61440,60.0,0.059,43838,42.811,0.042,3286787,3209.753,0,0.0,0.0,3.135,PSG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol4 gksfiler04:* gkefs01a.igk.intel.com:vol10 gknap01a:vol1 ,achylins pchlebek,,peachcove,,,,,,9869649,0,9869649,9638.329,9.412,Project,,
wchilins agorianx jdkarpin,,,,,,,,,9,1008640,0,1008640,985.0,0.962,502118,490.35,0.479,5104226,4984.596,0,0.0,0.0,4.868,PSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,sinap01b.ir.intel.com ,achylins,,,,,,,,35744020,0,35744020,34906.27,34.088,Business Group,,
,,,,,,,,,2,1025024,0,1025024,1001.0,0.978,0,0.0,0.0,844595,824.8,0,0.0,0.0,0.805,PSI,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ncnap01a.nc.intel.com:vol3 ,,,baytrail,,,,,,1869619,0,1869619,1825.8,1.783,User,others,
iszuca mjphelps dleahy1 jdkarpin,,/nfs/nc/disks /nfs/nc/proj,,,,,,,2,1025024,0,1025024,1001.0,0.978,0,0.0,0.0,844595,824.8,0,0.0,0.0,0.805,PSI,,,unlimited,/nfs/nc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,ncnap01a.nc.intel.com:vol3 ,npetit lthiry,,baytrail,,,,,,1869619,0,1869619,1825.8,1.783,Project,,
iszuca mjphelps dleahy1 jdkarpin,,,,,,,,,2,1025024,0,1025024,1001.0,0.978,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,PSI,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,npetit lthiry,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,PVE,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,,,KNC,,,,,,0,0,0,0.0,0.0,User,others,
,,/nfs/ibw/disks,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,PVE,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,,bneigenf ngagnon aloss mbarsnic,,KNC,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,PVE,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,,,KNL,,,,,,0,0,0,0.0,0.0,User,others,
,,/nfs/ibw/disks,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,PVE,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,,bneigenf ngagnon aloss mbarsnic,,KNL,,,,,,0,0,0,0.0,0.0,Project,,
,,,,,,,,,4,2201600,0,2201600,2150.0,2.1,0,0.0,0.0,271760,265.391,0,0.0,0.0,0.259,PVE,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap01a:pve_vol1 bwnap01a:pve_vol2 ,,,avoton,,,,,,3307520,0,3307520,3230.0,3.154,User,others,
mbarsnic,,/nfs/ibw/disks /nfs/ibw/proj,,,,,,,4,2201600,0,2201600,2150.0,2.1,1635255,1596.929,1.56,271760,265.391,0,0.0,0.0,0.259,PVE,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwnap01a:pve_vol1 bwnap01a:pve_vol2 ,bneigenf ngagnon aloss,,avoton,,,,,,3307520,0,3307520,3230.0,3.154,Project,,
,,,,,,,,,3,1432820,0,1432820,1399.238,1.366,0,0.0,0.0,271760,265.391,0,0.0,0.0,0.259,PVE,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap01a:pve_vol1 bwnap01a:pve_vol2 ,,,crc,,,,,,3307520,0,3307520,3230.0,3.154,User,others,
mbarsnic,,/nfs/ibw/disks /nfs/ibw/proj,,,,,,,3,1432820,0,1432820,1399.238,1.366,352858,344.588,0.337,271760,265.391,0,0.0,0.0,0.259,PVE,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwnap01a:pve_vol1 bwnap01a:pve_vol2 ,bneigenf,,crc,,,,,,3307520,0,3307520,3230.0,3.154,Project,,
,,,,,,,,,2,102600,0,102600,100.195,0.098,0,0.0,0.0,465464,454.555,0,0.0,0.0,0.444,PVE,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap02a:vol6 ,,,emuadm,,,,,,1701632,0,1701632,1661.75,1.623,User,others,
,,/nfs/ibw/disks /nfs/ibw/gen,,,,,,,2,102600,0,102600,100.195,0.098,1762,1.721,0.002,465464,454.555,0,0.0,0.0,0.444,PVE,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwnap02a:vol6 ,bneigenf ngagnon aloss mbarsnic thuebner,,emuadm,,,,,,1701632,0,1701632,1661.75,1.623,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,94515,92.3,0,0.0,0.0,0.09,PVE,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap01b:vol3 ,,,lrb,,,,,,970496,0,970496,947.75,0.926,User,others,
,,/nfs/ibw/disks,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,94515,92.3,0,0.0,0.0,0.09,PVE,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwnap01b:vol3 ,bneigenf ngagnon aloss mbarsnic,,lrb,,,,,,970496,0,970496,947.75,0.926,Project,,
aloss dleahy1,,,,,,,,,9,3737020,0,3737020,3649.434,3.564,1989875,1943.237,1.898,0,0.0,0,0.0,0.0,0.0,PVE,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,bneigenf ngagnon mbarsnic,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,217395,212.3,0,0.0,0.0,0.207,SPG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,bwnap01b:vol3 bwnap02a:vol2 ,,,ado,,,,,,2102016,0,2102016,2052.75,2.005,User,others,
,,/nfs/ibw/disks,,,,aloss,,,0,0,0,0,0.0,0.0,0,0.0,0.0,217395,212.3,0,0.0,0.0,0.207,SPG,,,unlimited,/nfs/ibw/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,bwnap01b:vol3 bwnap02a:vol2 ,,,ado,,,,,,2102016,0,2102016,2052.75,2.005,Project,,
dleahy1,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,SPG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,frichter bneigenf mmielck aloss,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,1,20480,0,20480,20.0,0.02,0,0.0,0.0,261351,255.226,0,0.0,0.0,0.249,SPO,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol3 ,,,rtcintegration,,,,,,3247555,0,3247555,3171.44,3.097,User,others,
jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,20480,0,20480,20.0,0.02,12271,11.983,0.012,261351,255.226,0,0.0,0.0,0.249,SPO,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol3 ,jkoprows,,rtcintegration,,,,,,3247555,0,3247555,3171.44,3.097,Project,,
